Bookmark,Frame#,Source Port,Destination Port,Length,Checksum,Frame Size,Delta,Timestamp,
="",30678,,,,,440,="",="2/4/2026 4:56:07.552977175 PM",
="",30686,,,,,171,="",="2/4/2026 4:56:07.568628330 PM",
="",30690,,,,,171,="",="2/4/2026 4:56:07.570600275 PM",
="",30693,,,,,117,="",="2/4/2026 4:56:07.571631735 PM",
="",30699,,,,,105,="",="2/4/2026 4:56:07.575023240 PM",
="",30712,,,,,177,="",="2/4/2026 4:56:07.581022005 PM",
="",30715,,,,,411,="",="2/4/2026 4:56:07.587264955 PM",
="",30721,,,,,454,="",="2/4/2026 4:56:07.590351815 PM",
="",30722,,,,,442,="",="2/4/2026 4:56:07.590637815 PM",
="",30723,,,,,422,="",="2/4/2026 4:56:07.590911770 PM",
="",30724,,,,,411,="",="2/4/2026 4:56:07.591596590 PM",
="",30752,,,,,437,="",="2/4/2026 4:56:07.634749360 PM",
="",30753,,,,,425,="",="2/4/2026 4:56:07.635023785 PM",
="",30754,,,,,411,="",="2/4/2026 4:56:07.635292985 PM",
="",30755,,,,,429,="",="2/4/2026 4:56:07.635549465 PM",
="",30758,,,,,411,="",="2/4/2026 4:56:07.637159775 PM",
="",30759,,,,,440,="",="2/4/2026 4:56:07.637390775 PM",
="",30760,,,,,171,="",="2/4/2026 4:56:07.638639770 PM",
="",30762,,,,,171,="",="2/4/2026 4:56:07.638875155 PM",
="",30763,,,,,171,="",="2/4/2026 4:56:07.638969985 PM",
="",30766,,,,,454,="",="2/4/2026 4:56:07.644883725 PM",
="",30767,,,,,442,="",="2/4/2026 4:56:07.645169085 PM",
="",30780,,,,,411,="",="2/4/2026 4:56:07.649989210 PM",
="",30781,,,,,440,="",="2/4/2026 4:56:07.650214075 PM",
="",30789,,,,,440,="",="2/4/2026 4:56:07.655358540 PM",
="",30805,,,,,117,="",="2/4/2026 4:56:07.675372535 PM",
="",30807,,,,,448,="",="2/4/2026 4:56:07.676558685 PM",
="",30811,,,,,171,="",="2/4/2026 4:56:07.678855885 PM",
="",30812,,,,,171,="",="2/4/2026 4:56:07.679278170 PM",
="",30838,,,,,117,="",="2/4/2026 4:56:07.697224720 PM",
="",30840,,,,,425,="",="2/4/2026 4:56:07.697804795 PM",
="",30842,,,,,117,="",="2/4/2026 4:56:07.699256885 PM",
="",30847,,,,,117,="",="2/4/2026 4:56:07.702731775 PM",
="",30870,,,,,425,="",="2/4/2026 4:56:07.726158055 PM",
="",30871,,,,,411,="",="2/4/2026 4:56:07.726424335 PM",
="",30872,,,,,429,="",="2/4/2026 4:56:07.726680695 PM",
="",30874,,,,,171,="",="2/4/2026 4:56:07.728990870 PM",
="",30876,,,,,171,="",="2/4/2026 4:56:07.729458745 PM",
="",30890,,,,,117,="",="2/4/2026 4:56:07.740269525 PM",
="",30897,,,,,411,="",="2/4/2026 4:56:07.747632980 PM",
="",30905,,,,,177,="",="2/4/2026 4:56:07.750724845 PM",
="",30910,,,,,486,="",="2/4/2026 4:56:07.752893720 PM",
="",30923,,,,,117,="",="2/4/2026 4:56:07.771638630 PM",
="",30926,,,,,411,="",="2/4/2026 4:56:07.772872935 PM",
="",30936,,,,,109,="",="2/4/2026 4:56:07.775997055 PM",
="",30959,,,,,425,="",="2/4/2026 4:56:07.791768865 PM",
="",30960,,,,,411,="",="2/4/2026 4:56:07.792037225 PM",
="",30961,,,,,440,="",="2/4/2026 4:56:07.792293570 PM",
="",30963,,,,,431,="",="2/4/2026 4:56:07.794278155 PM",
="",30965,,,,,430,="",="2/4/2026 4:56:07.794734845 PM",
="",30969,,,,,117,="",="2/4/2026 4:56:07.798197085 PM",
="",30992,,,,,429,="",="2/4/2026 4:56:07.829080940 PM",
="",31004,,,,,117,="",="2/4/2026 4:56:07.839637430 PM",
="",31005,,,,,425,="",="2/4/2026 4:56:07.839824875 PM",
="",31006,,,,,411,="",="2/4/2026 4:56:07.840093835 PM",
="",31009,,,,,411,="",="2/4/2026 4:56:07.842241665 PM",
="",31012,,,,,171,="",="2/4/2026 4:56:07.845904255 PM",
="",31019,,,,,454,="",="2/4/2026 4:56:07.849457085 PM",
="",31020,,,,,442,="",="2/4/2026 4:56:07.849733585 PM",
="",31021,,,,,411,="",="2/4/2026 4:56:07.850010535 PM",
="",31029,,,,,177,="",="2/4/2026 4:56:07.852845570 PM",
="",31033,,,,,411,="",="2/4/2026 4:56:07.854783500 PM",
="",31034,,,,,440,="",="2/4/2026 4:56:07.855014645 PM",
="",31049,,,,,109,="",="2/4/2026 4:56:07.878828280 PM",
="",31050,,,,,436,="",="2/4/2026 4:56:07.879368750 PM",
="",31053,,,,,411,="",="2/4/2026 4:56:07.881551965 PM",
="",31065,,,,,440,="",="2/4/2026 4:56:07.894694015 PM",
="",31066,,,,,442,="",="2/4/2026 4:56:07.898226490 PM",
="",31068,,,,,440,="",="2/4/2026 4:56:07.899053910 PM",
="",31081,,,,,117,="",="2/4/2026 4:56:07.910261325 PM",
="",31084,,,,,229,="",="2/4/2026 4:56:07.911097545 PM",
="",31087,,,,,229,="",="2/4/2026 4:56:07.912159635 PM",
="",31090,,,,,229,="",="2/4/2026 4:56:07.913320515 PM",
="",31094,,,,,229,="",="2/4/2026 4:56:07.915634565 PM",
="",31097,,,,,437,="",="2/4/2026 4:56:07.917630330 PM",
="",31110,,,,,436,="",="2/4/2026 4:56:07.928233205 PM",
="",31116,,,,,177,="",="2/4/2026 4:56:07.931900110 PM",
="",31125,,,,,177,="",="2/4/2026 4:56:07.937544185 PM",
="",31128,,,,,117,="",="2/4/2026 4:56:07.938467845 PM",
="",31131,,,,,117,="",="2/4/2026 4:56:07.939557655 PM",
="",31140,,,,,411,="",="2/4/2026 4:56:07.944335980 PM",
="",31148,,,,,411,="",="2/4/2026 4:56:07.952436125 PM",
="",31152,,,,,171,="",="2/4/2026 4:56:07.953765580 PM",
="",31158,,,,,440,="",="2/4/2026 4:56:07.957414385 PM",
="",31159,,,,,440,="",="2/4/2026 4:56:07.957903515 PM",
="",31171,,,,,436,="",="2/4/2026 4:56:07.977398695 PM",
="",31172,,,,,411,="",="2/4/2026 4:56:07.977663195 PM",
="",31180,,,,,117,="",="2/4/2026 4:56:07.980770900 PM",
="",31182,,,,,117,="",="2/4/2026 4:56:07.981657350 PM",
="",31185,,,,,429,="",="2/4/2026 4:56:07.982299525 PM",
="",31198,,,,,440,="",="2/4/2026 4:56:07.997094315 PM",
="",31199,,,,,454,="",="2/4/2026 4:56:07.999954665 PM",
="",31217,,,,,117,="",="2/4/2026 4:56:08.030063995 PM",
="",31223,,,,,437,="",="2/4/2026 4:56:08.033079980 PM",
="",31224,,,,,425,="",="2/4/2026 4:56:08.033356020 PM",
="",31225,,,,,411,="",="2/4/2026 4:56:08.033643900 PM",
="",31226,,,,,429,="",="2/4/2026 4:56:08.033882285 PM",
="",31229,,,,,425,="",="2/4/2026 4:56:08.041645830 PM",
="",31234,,,,,425,="",="2/4/2026 4:56:08.044645255 PM",
="",31240,,,,,437,="",="2/4/2026 4:56:08.046303605 PM",
="",31241,,,,,436,="",="2/4/2026 4:56:08.046580275 PM",
="",31247,,,,,117,="",="2/4/2026 4:56:08.050209595 PM",
="",31248,,,,,437,="",="2/4/2026 4:56:08.051500220 PM",
="",31252,,,,,411,="",="2/4/2026 4:56:08.054836905 PM",
="",31256,,,,,171,="",="2/4/2026 4:56:08.056166480 PM",
="",31261,,,,,177,="",="2/4/2026 4:56:08.057873420 PM",
="",31271,,,,,448,="",="2/4/2026 4:56:08.079495060 PM",
="",31274,,,,,440,="",="2/4/2026 4:56:08.080319320 PM",
="",31280,,,,,436,="",="2/4/2026 4:56:08.085966820 PM",
="",31281,,,,,411,="",="2/4/2026 4:56:08.086231320 PM",
="",31291,,,,,437,="",="2/4/2026 4:56:08.098692130 PM",
="",31292,,,,,425,="",="2/4/2026 4:56:08.098968810 PM",
="",31293,,,,,440,="",="2/4/2026 4:56:08.099494275 PM",
="",31296,,,,,442,="",="2/4/2026 4:56:08.102312390 PM",
="",31299,,,,,440,="",="2/4/2026 4:56:08.103855770 PM",
="",31309,,,,,411,="",="2/4/2026 4:56:08.125429460 PM",
="",31310,,,,,437,="",="2/4/2026 4:56:08.125662925 PM",
="",31324,,,,,411,="",="2/4/2026 4:56:08.136077320 PM",
="",31325,,,,,429,="",="2/4/2026 4:56:08.136282725 PM",
="",31334,,,,,117,="",="2/4/2026 4:56:08.146534530 PM",
="",31335,,,,,117,="",="2/4/2026 4:56:08.146582710 PM",
="",31341,,,,,437,="",="2/4/2026 4:56:08.149221470 PM",
="",31342,,,,,436,="",="2/4/2026 4:56:08.149497325 PM",
="",31343,,,,,411,="",="2/4/2026 4:56:08.149771215 PM",
="",31345,,,,,436,="",="2/4/2026 4:56:08.153792620 PM",
="",31348,,,,,411,="",="2/4/2026 4:56:08.157236825 PM",
="",31355,,,,,177,="",="2/4/2026 4:56:08.160012220 PM",
="",31358,,,,,436,="",="2/4/2026 4:56:08.161706080 PM",
="",31397,,,,,117,="",="2/4/2026 4:56:08.204405420 PM",
="",31399,,,,,436,="",="2/4/2026 4:56:08.206100385 PM",
="",31400,,,,,411,="",="2/4/2026 4:56:08.206375755 PM",
="",31432,,,,,440,="",="2/4/2026 4:56:08.251794670 PM",
="",31434,,,,,436,="",="2/4/2026 4:56:08.256192665 PM",
="",31437,,,,,411,="",="2/4/2026 4:56:08.259660525 PM",
="",31438,,,,,436,="",="2/4/2026 4:56:08.260114710 PM",
="",31441,,,,,105,="",="2/4/2026 4:56:08.260967990 PM",
="",31445,,,,,436,="",="2/4/2026 4:56:08.264106085 PM",
="",31456,,,,,440,="",="2/4/2026 4:56:08.269740460 PM",
="",31462,,,,,411,="",="2/4/2026 4:56:08.284156245 PM",
="",31476,,,,,123,="",="2/4/2026 4:56:08.303196085 PM",
="",31478,,,,,454,="",="2/4/2026 4:56:08.307160555 PM",
="",31480,,,,,115,="",="2/4/2026 4:56:08.309556175 PM",
="",31481,,,,,99,="",="2/4/2026 4:56:08.309634695 PM",
="",31485,,,,,117,="",="2/4/2026 4:56:08.316387715 PM",
="",31504,,,,,425,="",="2/4/2026 4:56:08.340577145 PM",
="",31505,,,,,411,="",="2/4/2026 4:56:08.340834310 PM",
="",31514,,,,,437,="",="2/4/2026 4:56:08.353388345 PM",
="",31516,,,,,440,="",="2/4/2026 4:56:08.354194595 PM",
="",31518,,,,,436,="",="2/4/2026 4:56:08.358593245 PM",
="",31521,,,,,411,="",="2/4/2026 4:56:08.362038050 PM",
="",31528,,,,,177,="",="2/4/2026 4:56:08.365093765 PM",
="",31529,,,,,99,="",="2/4/2026 4:56:08.365144225 PM",
="",31532,,,,,411,="",="2/4/2026 4:56:08.366782495 PM",
="",31533,,,,,440,="",="2/4/2026 4:56:08.367016415 PM",
="",31540,,,,,425,="",="2/4/2026 4:56:08.371257605 PM",
="",31548,,,,,411,="",="2/4/2026 4:56:08.387251860 PM",
="",31549,,,,,440,="",="2/4/2026 4:56:08.387508190 PM",
="",31562,,,,,442,="",="2/4/2026 4:56:08.409850255 PM",
="",31564,,,,,440,="",="2/4/2026 4:56:08.410391890 PM",
="",31587,,,,,437,="",="2/4/2026 4:56:08.442681330 PM",
="",31588,,,,,425,="",="2/4/2026 4:56:08.442957930 PM",
="",31589,,,,,411,="",="2/4/2026 4:56:08.443227250 PM",
="",31606,,,,,436,="",="2/4/2026 4:56:08.460999185 PM",
="",31609,,,,,411,="",="2/4/2026 4:56:08.464443495 PM",
="",31610,,,,,411,="",="2/4/2026 4:56:08.465189080 PM",
="",31611,,,,,440,="",="2/4/2026 4:56:08.465444090 PM",
="",31614,,,,,99,="",="2/4/2026 4:56:08.467300965 PM",
="",31619,,,,,436,="",="2/4/2026 4:56:08.468907070 PM",
="",31629,,,,,411,="",="2/4/2026 4:56:08.474325655 PM",
="",31635,,,,,431,="",="2/4/2026 4:56:08.480270830 PM",
="",31636,,,,,431,="",="2/4/2026 4:56:08.480611725 PM",
="",31637,,,,,431,="",="2/4/2026 4:56:08.481107095 PM",
="",31639,,,,,431,="",="2/4/2026 4:56:08.482175265 PM",
="",31641,,,,,419,="",="2/4/2026 4:56:08.485876395 PM",
="",31642,,,,,434,="",="2/4/2026 4:56:08.486305430 PM",
="",31644,,,,,434,="",="2/4/2026 4:56:08.487063305 PM",
="",31653,,,,,411,="",="2/4/2026 4:56:08.490126310 PM",
="",31655,,,,,171,="",="2/4/2026 4:56:08.490696330 PM",
="",31657,,,,,434,="",="2/4/2026 4:56:08.491132760 PM",
="",31660,,,,,436,="",="2/4/2026 4:56:08.495568335 PM",
="",31664,,,,,171,="",="2/4/2026 4:56:08.496425275 PM",
="",31666,,,,,171,="",="2/4/2026 4:56:08.496563535 PM",
="",31678,,,,,454,="",="2/4/2026 4:56:08.511953100 PM",
="",31680,,,,,440,="",="2/4/2026 4:56:08.512780295 PM",
="",31681,,,,,99,="",="2/4/2026 4:56:08.513340790 PM",
="",31684,,,,,103,="",="2/4/2026 4:56:08.515145255 PM",
="",31696,,,,,448,="",="2/4/2026 4:56:08.538580545 PM",
="",31707,,,,,437,="",="2/4/2026 4:56:08.545081495 PM",
="",31712,,,,,105,="",="2/4/2026 4:56:08.551779840 PM",
="",31718,,,,,411,="",="2/4/2026 4:56:08.554499205 PM",
="",31723,,,,,440,="",="2/4/2026 4:56:08.558998500 PM",
="",31727,,,,,440,="",="2/4/2026 4:56:08.563904620 PM",
="",31731,,,,,440,="",="2/4/2026 4:56:08.567069500 PM",
="",31733,,,,,440,="",="2/4/2026 4:56:08.567844670 PM",
="",31734,,,,,171,="",="2/4/2026 4:56:08.568153580 PM",
="",31735,,,,,171,="",="2/4/2026 4:56:08.568222490 PM",
="",31736,,,,,99,="",="2/4/2026 4:56:08.568525410 PM",
="",31738,,,,,177,="",="2/4/2026 4:56:08.569798425 PM",
="",31739,,,,,99,="",="2/4/2026 4:56:08.569848685 PM",
="",31741,,,,,436,="",="2/4/2026 4:56:08.571307235 PM",
="",31749,,,,,425,="",="2/4/2026 4:56:08.576438920 PM",
="",31750,,,,,411,="",="2/4/2026 4:56:08.576735535 PM",
="",31758,,,,,448,="",="2/4/2026 4:56:08.591504635 PM",
="",31760,,,,,436,="",="2/4/2026 4:56:08.591785740 PM",
="",31779,,,,,442,="",="2/4/2026 4:56:08.614680275 PM",
="",31780,,,,,99,="",="2/4/2026 4:56:08.615962125 PM",
="",31804,,,,,425,="",="2/4/2026 4:56:08.656068425 PM",
="",31815,,,,,171,="",="2/4/2026 4:56:08.670571615 PM",
="",31817,,,,,105,="",="2/4/2026 4:56:08.670734980 PM",
="",31820,,,,,177,="",="2/4/2026 4:56:08.673431040 PM",
="",31821,,,,,436,="",="2/4/2026 4:56:08.673734280 PM",
="",31832,,,,,425,="",="2/4/2026 4:56:08.678525525 PM",
="",31833,,,,,411,="",="2/4/2026 4:56:08.678793885 PM",
="",31842,,,,,117,="",="2/4/2026 4:56:08.694259155 PM",
="",31843,,,,,117,="",="2/4/2026 4:56:08.695543175 PM",
="",31863,,,,,117,="",="2/4/2026 4:56:08.707294860 PM",
="",31865,,,,,422,="",="2/4/2026 4:56:08.717343495 PM",
="",31869,,,,,171,="",="2/4/2026 4:56:08.728481215 PM",
="",31907,,,,,171,="",="2/4/2026 4:56:08.773033250 PM",
="",31909,,,,,177,="",="2/4/2026 4:56:08.774715215 PM",
="",31926,,,,,117,="",="2/4/2026 4:56:08.789885335 PM",
="",31929,,,,,117,="",="2/4/2026 4:56:08.798231535 PM",
="",31948,,,,,121,="",="2/4/2026 4:56:08.839568515 PM",
="",31952,,,,,436,="",="2/4/2026 4:56:08.840009045 PM",
="",31953,,,,,440,="",="2/4/2026 4:56:08.840518570 PM",
="",31960,,,,,440,="",="2/4/2026 4:56:08.843258870 PM",
="",31979,,,,,117,="",="2/4/2026 4:56:08.854398980 PM",
="",31991,,,,,411,="",="2/4/2026 4:56:08.870885785 PM",
="",31998,,,,,436,="",="2/4/2026 4:56:08.875195585 PM",
="",32003,,,,,171,="",="2/4/2026 4:56:08.876478130 PM",
="",32005,,,,,177,="",="2/4/2026 4:56:08.877872950 PM",
="",32006,,,,,99,="",="2/4/2026 4:56:08.877925370 PM",
="",32015,,,,,437,="",="2/4/2026 4:56:08.881341525 PM",
="",32020,,,,,117,="",="2/4/2026 4:56:08.883227980 PM",
="",32021,,,,,425,="",="2/4/2026 4:56:08.883994875 PM",
="",32028,,,,,436,="",="2/4/2026 4:56:08.905144230 PM",
="",32033,,,,,229,="",="2/4/2026 4:56:08.908204330 PM",
="",32036,,,,,117,="",="2/4/2026 4:56:08.909231570 PM",
="",32037,,,,,437,="",="2/4/2026 4:56:08.909346275 PM",
="",32038,,,,,448,="",="2/4/2026 4:56:08.909632545 PM",
="",32049,,,,,177,="",="2/4/2026 4:56:08.934280840 PM",
="",32054,,,,,117,="",="2/4/2026 4:56:08.937671730 PM",
="",32058,,,,,117,="",="2/4/2026 4:56:08.939525420 PM",
="",32082,,,,,117,="",="2/4/2026 4:56:08.959070050 PM",
="",32093,,,,,440,="",="2/4/2026 4:56:08.973505950 PM",
="",32103,,,,,117,="",="2/4/2026 4:56:08.980998380 PM",
="",32104,,,,,113,="",="2/4/2026 4:56:08.981064650 PM",
="",32110,,,,,177,="",="2/4/2026 4:56:08.982927945 PM",
="",32111,,,,,99,="",="2/4/2026 4:56:08.982973320 PM",
="",32118,,,,,411,="",="2/4/2026 4:56:08.986354085 PM",
="",32125,,,,,171,="",="2/4/2026 4:56:09.001531625 PM",
="",32141,,,,,454,="",="2/4/2026 4:56:09.023968930 PM",
="",32142,,,,,442,="",="2/4/2026 4:56:09.024254090 PM",
="",32143,,,,,422,="",="2/4/2026 4:56:09.024530605 PM",
="",32144,,,,,440,="",="2/4/2026 4:56:09.024795965 PM",
="",32147,,,,,117,="",="2/4/2026 4:56:09.029974820 PM",
="",32154,,,,,411,="",="2/4/2026 4:56:09.047879510 PM",
="",32182,,,,,411,="",="2/4/2026 4:56:09.078837650 PM",
="",32183,,,,,411,="",="2/4/2026 4:56:09.079592275 PM",
="",32184,,,,,171,="",="2/4/2026 4:56:09.080174785 PM",
="",32185,,,,,99,="",="2/4/2026 4:56:09.080707755 PM",
="",32187,,,,,177,="",="2/4/2026 4:56:09.081929380 PM",
="",32194,,,,,411,="",="2/4/2026 4:56:09.088898670 PM",
="",32200,,,,,436,="",="2/4/2026 4:56:09.103806805 PM",
="",32206,,,,,117,="",="2/4/2026 4:56:09.108481685 PM",
="",32227,,,,,437,="",="2/4/2026 4:56:09.146439940 PM",
="",32228,,,,,436,="",="2/4/2026 4:56:09.146714250 PM",
="",32251,,,,,440,="",="2/4/2026 4:56:09.178307055 PM",
="",32256,,,,,440,="",="2/4/2026 4:56:09.181472055 PM",
="",32257,,,,,411,="",="2/4/2026 4:56:09.182009615 PM",
="",32258,,,,,440,="",="2/4/2026 4:56:09.182249265 PM",
="",32259,,,,,105,="",="2/4/2026 4:56:09.182575375 PM",
="",32260,,,,,99,="",="2/4/2026 4:56:09.182792545 PM",
="",32263,,,,,177,="",="2/4/2026 4:56:09.184020465 PM",
="",32268,,,,,437,="",="2/4/2026 4:56:09.188021985 PM",
="",32269,,,,,411,="",="2/4/2026 4:56:09.188574625 PM",
="",32276,,,,,109,="",="2/4/2026 4:56:09.203382935 PM",
="",32298,,,,,437,="",="2/4/2026 4:56:09.248840120 PM",
="",32299,,,,,436,="",="2/4/2026 4:56:09.249114575 PM",
="",32300,,,,,411,="",="2/4/2026 4:56:09.249388320 PM",
="",32325,,,,,411,="",="2/4/2026 4:56:09.280474195 PM",
="",32326,,,,,229,="",="2/4/2026 4:56:09.280711955 PM",
="",32330,,,,,105,="",="2/4/2026 4:56:09.284976235 PM",
="",32334,,,,,177,="",="2/4/2026 4:56:09.286421310 PM",
="",32335,,,,,99,="",="2/4/2026 4:56:09.286471530 PM",
="",32350,,,,,109,="",="2/4/2026 4:56:09.303072350 PM",
="",32351,,,,,117,="",="2/4/2026 4:56:09.303119475 PM",
="",32354,,,,,440,="",="2/4/2026 4:56:09.309115790 PM",
="",32391,,,,,425,="",="2/4/2026 4:56:09.372876720 PM",
="",32400,,,,,440,="",="2/4/2026 4:56:09.386272520 PM",
="",32412,,,,,411,="",="2/4/2026 4:56:09.393396075 PM",
="",32423,,,,,440,="",="2/4/2026 4:56:09.411515875 PM",
="",32435,,,,,440,="",="2/4/2026 4:56:09.454449555 PM",
="",32438,,,,,411,="",="2/4/2026 4:56:09.457680555 PM",
="",32462,,,,,171,="",="2/4/2026 4:56:09.491447230 PM",
="",32469,,,,,171,="",="2/4/2026 4:56:09.496648925 PM",
="",32470,,,,,437,="",="2/4/2026 4:56:09.498590690 PM",
="",32471,,,,,436,="",="2/4/2026 4:56:09.498867240 PM",
="",32472,,,,,411,="",="2/4/2026 4:56:09.499162505 PM",
="",32473,,,,,440,="",="2/4/2026 4:56:09.499397155 PM",
="",32474,,,,,115,="",="2/4/2026 4:56:09.508715500 PM",
="",32482,,,,,411,="",="2/4/2026 4:56:09.522638320 PM",
="",32494,,,,,103,="",="2/4/2026 4:56:09.544901870 PM",
="",32499,,,,,117,="",="2/4/2026 4:56:09.546738580 PM",
="",32500,,,,,117,="",="2/4/2026 4:56:09.546787630 PM",
="",32507,,,,,437,="",="2/4/2026 4:56:09.556040015 PM",
="",32524,,,,,411,="",="2/4/2026 4:56:09.577924615 PM",
="",32525,,,,,229,="",="2/4/2026 4:56:09.578181120 PM",
="",32526,,,,,115,="",="2/4/2026 4:56:09.583514615 PM",
="",32529,,,,,117,="",="2/4/2026 4:56:09.586259030 PM",
="",32537,,,,,411,="",="2/4/2026 4:56:09.591596435 PM",
="",32538,,,,,105,="",="2/4/2026 4:56:09.592033220 PM",
="",32540,,,,,99,="",="2/4/2026 4:56:09.592705995 PM",
="",32543,,,,,177,="",="2/4/2026 4:56:09.593913780 PM",
="",32549,,,,,448,="",="2/4/2026 4:56:09.615875715 PM",
="",32550,,,,,440,="",="2/4/2026 4:56:09.616686390 PM",
="",32559,,,,,171,="",="2/4/2026 4:56:09.625559470 PM",
="",32581,,,,,437,="",="2/4/2026 4:56:09.679779095 PM",
="",32599,,,,,436,="",="2/4/2026 4:56:09.700965140 PM",
="",32603,,,,,437,="",="2/4/2026 4:56:09.703391715 PM",
="",32604,,,,,411,="",="2/4/2026 4:56:09.703941435 PM",
="",32605,,,,,440,="",="2/4/2026 4:56:09.704197900 PM",
="",32608,,,,,117,="",="2/4/2026 4:56:09.706294030 PM",
="",32627,,,,,437,="",="2/4/2026 4:56:09.764057975 PM",
="",32647,,,,,442,="",="2/4/2026 4:56:09.795340320 PM",
="",32648,,,,,448,="",="2/4/2026 4:56:09.795843290 PM",
="",32656,,,,,177,="",="2/4/2026 4:56:09.798512555 PM",
="",32657,,,,,99,="",="2/4/2026 4:56:09.798564975 PM",
="",32665,,,,,436,="",="2/4/2026 4:56:09.803820445 PM",
="",32678,,,,,437,="",="2/4/2026 4:56:09.829236285 PM",
="",32679,,,,,436,="",="2/4/2026 4:56:09.829512875 PM",
="",32680,,,,,411,="",="2/4/2026 4:56:09.829785965 PM",
="",32687,,,,,171,="",="2/4/2026 4:56:09.845882140 PM",
="",32692,,,,,171,="",="2/4/2026 4:56:09.853676100 PM",
="",32723,,,,,411,="",="2/4/2026 4:56:09.894877480 PM",
="",32729,,,,,177,="",="2/4/2026 4:56:09.901780360 PM",
="",32746,,,,,115,="",="2/4/2026 4:56:09.930868955 PM",
="",32747,,,,,99,="",="2/4/2026 4:56:09.931091360 PM",
="",32763,,,,,436,="",="2/4/2026 4:56:09.969155925 PM",
="",32781,,,,,117,="",="2/4/2026 4:56:09.992786340 PM",
="",32790,,,,,442,="",="2/4/2026 4:56:10.000141130 PM",
="",32791,,,,,411,="",="2/4/2026 4:56:10.000461515 PM",
="",32793,,,,,440,="",="2/4/2026 4:56:10.001485615 PM",
="",32794,,,,,105,="",="2/4/2026 4:56:10.002108860 PM",
="",32798,,,,,177,="",="2/4/2026 4:56:10.003525160 PM",
="",32799,,,,,99,="",="2/4/2026 4:56:10.003575715 PM",
="",32806,,,,,117,="",="2/4/2026 4:56:10.006900580 PM",
="",32815,,,,,436,="",="2/4/2026 4:56:10.025414360 PM",
="",32817,,,,,440,="",="2/4/2026 4:56:10.025920425 PM",
="",32851,,,,,437,="",="2/4/2026 4:56:10.099105850 PM",
="",32852,,,,,411,="",="2/4/2026 4:56:10.099655530 PM",
="",32863,,,,,117,="",="2/4/2026 4:56:10.109725830 PM",
="",32867,,,,,411,="",="2/4/2026 4:56:10.111505675 PM",
="",32907,,,,,117,="",="2/4/2026 4:56:10.204976640 PM",
="",32923,,,,,448,="",="2/4/2026 4:56:10.229911385 PM",
="",32928,,,,,437,="",="2/4/2026 4:56:10.238838635 PM",
="",32929,,,,,436,="",="2/4/2026 4:56:10.239132625 PM",
="",32930,,,,,411,="",="2/4/2026 4:56:10.239397125 PM",
="",32943,,,,,440,="",="2/4/2026 4:56:10.280203095 PM",
="",32951,,,,,436,="",="2/4/2026 4:56:10.304203320 PM",
="",32952,,,,,448,="",="2/4/2026 4:56:10.307888755 PM",
="",32953,,,,,411,="",="2/4/2026 4:56:10.308402015 PM",
="",32954,,,,,440,="",="2/4/2026 4:56:10.308658400 PM",
="",32962,,,,,437,="",="2/4/2026 4:56:10.317793810 PM",
="",32992,,,,,99,="",="2/4/2026 4:56:10.409311515 PM",
="",32993,,,,,454,="",="2/4/2026 4:56:10.409529340 PM",
="",32995,,,,,99,="",="2/4/2026 4:56:10.412333815 PM",
="",33016,,,,,436,="",="2/4/2026 4:56:10.481158990 PM",
="",33018,,,,,440,="",="2/4/2026 4:56:10.481671470 PM",
="",33033,,,,,437,="",="2/4/2026 4:56:10.508709125 PM",
="",33037,,,,,440,="",="2/4/2026 4:56:10.512676430 PM",
="",33038,,,,,99,="",="2/4/2026 4:56:10.514039055 PM",
="",33046,,,,,171,="",="2/4/2026 4:56:10.522416150 PM",
="",33081,,,,,440,="",="2/4/2026 4:56:10.623559870 PM",
="",33110,,,,,440,="",="2/4/2026 4:56:10.695285310 PM",
="",33111,,,,,39,="",="2/4/2026 4:56:10.699920410 PM",
="",33144,,,,,437,="",="2/4/2026 4:56:10.788064205 PM",
="",33166,,,,,411,="",="2/4/2026 4:56:10.830383750 PM",
="",33167,,,,,440,="",="2/4/2026 4:56:10.830617150 PM",
="",33226,,,,,436,="",="2/4/2026 4:56:11.028914275 PM",
="",33265,,,,,105,="",="2/4/2026 4:56:11.128190960 PM",
="",33273,,,,,440,="",="2/4/2026 4:56:11.135554605 PM",
="",33328,,,,,99,="",="2/4/2026 4:56:11.333209945 PM",
="",33387,,,,,437,="",="2/4/2026 4:56:11.513412310 PM",
="",33567,,,,,411,="",="2/4/2026 4:56:12.182269430 PM",
="",33585,,,,,436,="",="2/4/2026 4:56:12.229886945 PM",
="",33626,,,,,436,="",="2/4/2026 4:56:12.386785655 PM",
="",33644,,,,,436,="",="2/4/2026 4:56:12.462534130 PM",
="",33667,,,,,436,="",="2/4/2026 4:56:12.532512400 PM",
="",33669,,,,,430,="",="2/4/2026 4:56:12.535825760 PM",
="",33677,,,,,436,="",="2/4/2026 4:56:12.564919310 PM",
="",33686,,,,,431,="",="2/4/2026 4:56:12.589610420 PM",
="",33722,,,,,436,="",="2/4/2026 4:56:12.693987635 PM",
="",33797,,,,,436,="",="2/4/2026 4:56:12.942115080 PM",
="",33798,,,,,411,="",="2/4/2026 4:56:12.942379580 PM",
="",33811,,,,,437,="",="2/4/2026 4:56:12.977958755 PM",
="",33812,,,,,436,="",="2/4/2026 4:56:12.978234705 PM",
="",33813,,,,,411,="",="2/4/2026 4:56:12.978508675 PM",
